server_timestamp,device_id,unit/batch_count,sequence_number,device_timestamp,message_type,payload,client_address,delay_seconds,duplicate_flag,gap_flag,packet_size,cpu_time_ms,decoded_reading,reading_index
 12/12/2025 23:37:18,1,volts,10, 12/12/2025 23:37:18.059,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:37856,0.06,0,0,42,0.0899,68.500000,1
 12/12/2025 23:37:18,1,volts,10, 12/12/2025 23:37:18.059,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:37856,0.06,0,0,42,0.0899,68.600000,2
 12/12/2025 23:37:18,1,volts,10, 12/12/2025 23:37:18.059,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:37856,0.06,0,0,42,0.0899,68.700000,3
 12/12/2025 23:37:18,1,volts,10, 12/12/2025 23:37:18.059,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:37856,0.06,0,0,42,0.0899,68.800000,4
 12/12/2025 23:37:19,1,fahrenheit,11, 12/12/2025 23:37:19.059,DATA,72.000000,127.0.0.1:37856,0.06,0,0,18,0.0690,72.000000,1
 12/12/2025 23:37:20,1,,0, 12/12/2025 23:37:20.059,HEARTBEAT,,127.0.0.1:37856,0.06,0,0,10,0.8344,,0
 12/12/2025 23:37:20,1,kelvin,12, 12/12/2025 23:37:20.060,DATA,"70.000000,70.200000",127.0.0.1:37856,0.064,0,0,26,0.0414,70.000000,1
 12/12/2025 23:37:20,1,kelvin,12, 12/12/2025 23:37:20.060,DATA,"70.000000,70.200000",127.0.0.1:37856,0.064,0,0,26,0.0414,70.200000,2
 12/12/2025 23:37:25,1,fahrenheit,13, 12/12/2025 23:37:25.060,DATA,69.800000,127.0.0.1:37856,0.061,0,0,18,0.1042,69.800000,1
 12/12/2025 23:37:30,1,,0, 12/12/2025 23:37:30.059,HEARTBEAT,,127.0.0.1:37856,0.06,0,0,10,0.4697,,0
 12/12/2025 23:38:58,1,fahrenheit,1, 12/12/2025 23:38:58.593,INIT,,127.0.0.1:36067,0.594,0,0,10,0.0686,,0
 12/12/2025 23:38:58,1,kelvin,2, 12/12/2025 23:38:58.594,DATA,"70.000000,70.200000",127.0.0.1:36067,0.597,0,0,26,0.0663,70.000000,1
 12/12/2025 23:38:58,1,kelvin,2, 12/12/2025 23:38:58.594,DATA,"70.000000,70.200000",127.0.0.1:36067,0.597,0,0,26,0.0663,70.200000,2
 12/12/2025 23:38:59,1,fahrenheit,3, 12/12/2025 23:38:59.594,DATA,69.800000,127.0.0.1:36067,0.595,0,0,18,0.1248,69.800000,1
 12/12/2025 23:39:00,1,percent,4, 12/12/2025 23:39:00.595,DATA,"71.000000,71.100000,71.200000",127.0.0.1:36067,0.596,0,0,34,0.1449,71.000000,1
 12/12/2025 23:39:00,1,percent,4, 12/12/2025 23:39:00.595,DATA,"71.000000,71.100000,71.200000",127.0.0.1:36067,0.596,0,0,34,0.1449,71.100000,2
 12/12/2025 23:39:00,1,percent,4, 12/12/2025 23:39:00.595,DATA,"71.000000,71.100000,71.200000",127.0.0.1:36067,0.596,0,0,34,0.1449,71.200000,3
 12/12/2025 23:39:01,1,volts,5, 12/12/2025 23:39:01.595,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:36067,0.596,0,0,42,0.0964,68.500000,1
 12/12/2025 23:39:01,1,volts,5, 12/12/2025 23:39:01.595,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:36067,0.596,0,0,42,0.0964,68.600000,2
 12/12/2025 23:39:01,1,volts,5, 12/12/2025 23:39:01.595,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:36067,0.596,0,0,42,0.0964,68.700000,3
 12/12/2025 23:39:01,1,volts,5, 12/12/2025 23:39:01.595,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:36067,0.596,0,0,42,0.0964,68.800000,4
 12/12/2025 23:39:02,1,fahrenheit,6, 12/12/2025 23:39:02.595,DATA,72.000000,127.0.0.1:36067,0.596,0,0,18,0.1066,72.000000,1
 12/12/2025 23:39:03,1,kelvin,7, 12/12/2025 23:39:03.595,DATA,"70.000000,70.200000",127.0.0.1:36067,0.596,0,0,26,0.1024,70.000000,1
 12/12/2025 23:39:03,1,kelvin,7, 12/12/2025 23:39:03.595,DATA,"70.000000,70.200000",127.0.0.1:36067,0.596,0,0,26,0.1024,70.200000,2
 12/12/2025 23:39:04,1,fahrenheit,8, 12/12/2025 23:39:04.596,DATA,69.800000,127.0.0.1:36067,0.597,0,0,18,0.1417,69.800000,1
 12/12/2025 23:39:05,1,percent,9, 12/12/2025 23:39:05.596,DATA,"71.000000,71.100000,71.200000",127.0.0.1:36067,0.597,0,0,34,0.0853,71.000000,1
 12/12/2025 23:39:05,1,percent,9, 12/12/2025 23:39:05.596,DATA,"71.000000,71.100000,71.200000",127.0.0.1:36067,0.597,0,0,34,0.0853,71.100000,2
 12/12/2025 23:39:05,1,percent,9, 12/12/2025 23:39:05.596,DATA,"71.000000,71.100000,71.200000",127.0.0.1:36067,0.597,0,0,34,0.0853,71.200000,3
 12/12/2025 23:39:06,1,volts,10, 12/12/2025 23:39:06.596,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:36067,0.597,0,0,42,0.0840,68.500000,1
 12/12/2025 23:39:06,1,volts,10, 12/12/2025 23:39:06.596,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:36067,0.597,0,0,42,0.0840,68.600000,2
 12/12/2025 23:39:06,1,volts,10, 12/12/2025 23:39:06.596,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:36067,0.597,0,0,42,0.0840,68.700000,3
 12/12/2025 23:39:06,1,volts,10, 12/12/2025 23:39:06.596,DATA,"68.500000,68.600000,68.700000,68.800000",127.0.0.1:36067,0.597,0,0,42,0.0840,68.800000,4
 12/12/2025 23:39:07,1,fahrenheit,11, 12/12/2025 23:39:07.596,DATA,72.000000,127.0.0.1:36067,0.597,0,0,18,0.1436,72.000000,1
 12/12/2025 23:39:08,1,kelvin,12, 12/12/2025 23:39:08.597,DATA,"70.000000,70.200000",127.0.0.1:36067,0.598,0,0,26,0.1427,70.000000,1
 12/12/2025 23:39:08,1,kelvin,12, 12/12/2025 23:39:08.597,DATA,"70.000000,70.200000",127.0.0.1:36067,0.598,0,0,26,0.1427,70.200000,2
 12/12/2025 23:39:08,1,,0, 12/12/2025 23:39:08.594,HEARTBEAT,,127.0.0.1:36067,0.604,0,0,10,0.3040,,0
