server_timestamp,device_id,unit/batch_count,sequence_number,device_timestamp,message_type,payload,client_address,delay_seconds,duplicate_flag,gap_flag,packet_size,cpu_time_ms
 13/12/2025 00:57:06,1,fahrenheit,1, 13/12/2025 00:57:06.250,INIT,,127.0.0.1:33661,0.358,0,0,10,0.0492
 13/12/2025 00:57:07,1,1,3, 13/12/2025 00:57:07.251,DATA,NjkuODAwMDAw,127.0.0.1:33661,0.355,0,1,18,0.5529
 13/12/2025 00:57:07,1,2,2, 13/12/2025 00:57:06.251,DATA,NzAuMDAwMDAwLDcwLjIwMDAwMA==,127.0.0.1:33661,1.639,0,0,26,0.4591
 13/12/2025 00:57:08,1,3,4, 13/12/2025 00:57:08.251,DATA,NzEuMDAwMDAwLDcxLjEwMDAwMCw3MS4yMDAwMDA=,127.0.0.1:33661,0.353,0,0,34,0.0935
 13/12/2025 00:57:09,1,4,5, 13/12/2025 00:57:09.252,DATA,NjguNTAwMDAwLDY4LjYwMDAwMCw2OC43MDAwMDAsNjguODAwMDAw,127.0.0.1:33661,0.351,0,0,42,0.1094
 13/12/2025 00:57:10,1,1,6, 13/12/2025 00:57:10.252,DATA,NzIuMDAwMDAw,127.0.0.1:33661,0.357,0,0,18,0.1060
 13/12/2025 00:57:11,1,2,7, 13/12/2025 00:57:11.252,DATA,NzAuMDAwMDAwLDcwLjIwMDAwMA==,127.0.0.1:33661,0.36,0,0,26,0.0961
 13/12/2025 00:57:12,1,1,8, 13/12/2025 00:57:12.253,DATA,NjkuODAwMDAw,127.0.0.1:33661,0.353,0,0,18,0.0912
 13/12/2025 00:57:13,1,3,9, 13/12/2025 00:57:13.253,DATA,NzEuMDAwMDAwLDcxLjEwMDAwMCw3MS4yMDAwMDA=,127.0.0.1:33661,0.344,0,0,34,0.1193
 13/12/2025 00:57:14,1,4,10, 13/12/2025 00:57:14.253,DATA,NjguNTAwMDAwLDY4LjYwMDAwMCw2OC43MDAwMDAsNjguODAwMDAw,127.0.0.1:33661,0.349,0,0,42,0.1780
 13/12/2025 00:57:15,1,1,11, 13/12/2025 00:57:15.253,DATA,NzIuMDAwMDAw,127.0.0.1:33661,0.354,0,0,18,0.0974
 13/12/2025 00:57:16,1,,0, 13/12/2025 00:57:16.251,HEARTBEAT,,127.0.0.1:33661,0.347,0,0,10,0.5217
 13/12/2025 00:57:16,1,2,12, 13/12/2025 00:57:16.253,DATA,NzAuMDAwMDAwLDcwLjIwMDAwMA==,127.0.0.1:33661,0.357,0,0,26,0.0922
 13/12/2025 00:57:25,1,,0, 13/12/2025 00:57:25.395,HEARTBEAT,,127.0.0.1:33661,0.501,0,0,10,0.7071
 13/12/2025 00:57:25,1,1,13, 13/12/2025 00:57:25.397,DATA,NjkuODAwMDAw,127.0.0.1:33661,0.507,0,0,18,0.1195
