server_timestamp,device_id,batch_count,sequence_number,device_timestamp,message_type,payload,client_address,delay_seconds,duplicate_flag,gap_flag,packet_size,cpu_time_ms
 10/12/2025 03:22:58,1,5,63, 10/12/2025 03:22:58.136,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:54149,0.137,0,0,31,0.0723
 10/12/2025 03:22:59,1,2,64, 10/12/2025 03:22:59.137,DATA,"24.2,3.8",127.0.0.1:54149,0.138,0,0,17,0.0718
 10/12/2025 03:23:00,1,4,65, 10/12/2025 03:23:00.138,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:54149,0.139,0,0,26,0.0701
 10/12/2025 03:23:05,1,5,67, 10/12/2025 03:23:05.142,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:54149,0.143,0,0,31,0.0907
 10/12/2025 03:23:10,1,2,68, 10/12/2025 03:23:10.144,DATA,"24.2,3.8",127.0.0.1:54149,0.145,0,0,17,0.0763
 10/12/2025 03:23:15,1,3,70, 10/12/2025 03:23:15.144,DATA,"24.0,44.9,3.9",127.0.0.1:54149,0.145,0,0,22,0.0698
 10/12/2025 03:23:21,1,5,71, 10/12/2025 03:23:21.541,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:54149,0.542,0,0,31,0.0752
 10/12/2025 03:23:26,1,4,73, 10/12/2025 03:23:26.544,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:54149,0.545,0,0,26,0.0854
 10/12/2025 03:23:31,1,3,74, 10/12/2025 03:23:31.546,DATA,"24.0,44.9,3.9",127.0.0.1:54149,0.547,0,0,22,0.0668
 10/12/2025 03:23:36,1,2,76, 10/12/2025 03:23:36.547,DATA,"24.2,3.8",127.0.0.1:54149,0.549,0,1,17,0.2901
 10/12/2025 03:23:41,1,4,77, 10/12/2025 03:23:41.552,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:54149,0.553,0,0,26,0.1341
 10/12/2025 03:23:46,1,5,79, 10/12/2025 03:23:46.555,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:54149,0.556,0,0,31,0.0899
 10/12/2025 03:23:52,1,2,80, 10/12/2025 03:23:52.851,DATA,"24.2,3.8",127.0.0.1:54149,0.852,0,0,17,0.0954
 10/12/2025 03:23:57,1,3,82, 10/12/2025 03:23:57.852,DATA,"24.0,44.9,3.9",127.0.0.1:54149,0.852,0,0,22,0.0711
 10/12/2025 03:24:02,1,5,83, 10/12/2025 03:24:02.857,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:54149,0.858,0,0,31,0.0790
 10/12/2025 03:26:06,1,3,2, 10/12/2025 03:26:06.182,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.183,0,0,22,0.0195
 10/12/2025 03:26:07,1,5,3, 10/12/2025 03:26:07.183,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.184,0,0,31,0.1131
 10/12/2025 03:26:08,1,2,4, 10/12/2025 03:26:08.184,DATA,"24.2,3.8",127.0.0.1:58514,0.184,0,0,17,0.0859
 10/12/2025 03:26:09,1,4,5, 10/12/2025 03:26:09.184,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.185,0,0,26,0.0726
 10/12/2025 03:26:10,1,3,6, 10/12/2025 03:26:10.185,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.186,0,0,22,0.0760
 10/12/2025 03:26:11,1,5,7, 10/12/2025 03:26:11.185,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.186,0,0,31,0.0687
 10/12/2025 03:26:12,1,2,8, 10/12/2025 03:26:12.186,DATA,"24.2,3.8",127.0.0.1:58514,0.187,0,0,17,0.0729
 10/12/2025 03:26:13,1,4,9, 10/12/2025 03:26:13.186,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.187,0,0,26,0.0856
 10/12/2025 03:26:14,1,3,10, 10/12/2025 03:26:14.187,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.188,0,0,22,0.0683
 10/12/2025 03:26:15,1,5,11, 10/12/2025 03:26:15.187,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.188,0,0,31,0.0749
 10/12/2025 03:26:16,1,2,12, 10/12/2025 03:26:16.188,DATA,"24.2,3.8",127.0.0.1:58514,0.189,0,0,17,0.1165
 10/12/2025 03:26:17,1,3,14, 10/12/2025 03:26:17.189,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.19,0,0,22,0.0666
 10/12/2025 03:26:18,1,5,15, 10/12/2025 03:26:18.191,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.191,0,0,31,0.0668
 10/12/2025 03:26:19,1,2,16, 10/12/2025 03:26:19.192,DATA,"24.2,3.8",127.0.0.1:58514,0.193,0,0,17,0.0833
 10/12/2025 03:26:20,1,4,17, 10/12/2025 03:26:20.192,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.193,0,0,26,0.0938
 10/12/2025 03:26:21,1,3,18, 10/12/2025 03:26:21.194,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.194,0,0,22,0.0694
 10/12/2025 03:26:22,1,5,19, 10/12/2025 03:26:22.194,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.195,0,0,31,0.0509
 10/12/2025 03:26:23,1,2,20, 10/12/2025 03:26:23.194,DATA,"24.2,3.8",127.0.0.1:58514,0.195,0,0,17,0.0878
 10/12/2025 03:26:24,1,4,21, 10/12/2025 03:26:24.195,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.195,0,0,26,0.0659
 10/12/2025 03:26:25,1,3,22, 10/12/2025 03:26:25.196,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.197,0,0,22,0.0841
 10/12/2025 03:26:26,1,2,24, 10/12/2025 03:26:26.197,DATA,"24.2,3.8",127.0.0.1:58514,0.197,0,0,17,0.0341
 10/12/2025 03:26:27,1,4,25, 10/12/2025 03:26:27.198,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.198,0,0,26,0.0846
 10/12/2025 03:26:28,1,3,26, 10/12/2025 03:26:28.199,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.199,0,0,22,0.0731
 10/12/2025 03:26:29,1,5,27, 10/12/2025 03:26:29.200,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.201,0,0,31,0.0680
 10/12/2025 03:26:30,1,2,28, 10/12/2025 03:26:30.201,DATA,"24.2,3.8",127.0.0.1:58514,0.202,0,0,17,0.0653
 10/12/2025 03:26:31,1,4,29, 10/12/2025 03:26:31.202,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.203,0,0,26,0.0801
 10/12/2025 03:26:32,1,3,30, 10/12/2025 03:26:32.203,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.204,0,0,22,0.0860
 10/12/2025 03:26:33,1,5,31, 10/12/2025 03:26:33.204,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.205,0,0,31,0.0786
 10/12/2025 03:26:34,1,2,32, 10/12/2025 03:26:34.205,DATA,"24.2,3.8",127.0.0.1:58514,0.206,0,0,17,0.0678
 10/12/2025 03:26:35,1,4,33, 10/12/2025 03:26:35.206,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.207,0,0,26,0.0872
 10/12/2025 03:26:36,1,5,35, 10/12/2025 03:26:36.207,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.208,0,0,31,0.0356
 10/12/2025 03:26:37,1,2,36, 10/12/2025 03:26:37.208,DATA,"24.2,3.8",127.0.0.1:58514,0.209,0,0,17,0.0853
 10/12/2025 03:26:39,1,4,37, 10/12/2025 03:26:39.550,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.55,0,0,26,0.0841
 10/12/2025 03:26:40,1,3,38, 10/12/2025 03:26:40.551,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.551,0,0,22,0.0704
 10/12/2025 03:26:41,1,5,39, 10/12/2025 03:26:41.552,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.553,0,0,31,0.0872
 10/12/2025 03:26:42,1,2,40, 10/12/2025 03:26:42.553,DATA,"24.2,3.8",127.0.0.1:58514,0.554,0,0,17,0.0849
 10/12/2025 03:26:43,1,4,41, 10/12/2025 03:26:43.554,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.555,0,0,26,0.0695
 10/12/2025 03:26:44,1,3,42, 10/12/2025 03:26:44.555,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.556,0,0,22,0.0733
 10/12/2025 03:26:45,1,5,43, 10/12/2025 03:26:45.556,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.557,0,0,31,0.1030
 10/12/2025 03:26:46,1,2,44, 10/12/2025 03:26:46.557,DATA,"24.2,3.8",127.0.0.1:58514,0.557,0,0,17,0.0749
 10/12/2025 03:26:47,1,3,46, 10/12/2025 03:26:47.558,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.559,0,0,22,0.0374
 10/12/2025 03:26:48,1,5,47, 10/12/2025 03:26:48.558,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.559,0,0,31,0.0686
 10/12/2025 03:26:49,1,2,48, 10/12/2025 03:26:49.559,DATA,"24.2,3.8",127.0.0.1:58514,0.56,0,0,17,0.0914
 10/12/2025 03:26:50,1,4,49, 10/12/2025 03:26:50.560,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.561,0,0,26,0.0743
 10/12/2025 03:26:51,1,3,50, 10/12/2025 03:26:51.561,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.562,0,0,22,0.0648
 10/12/2025 03:26:52,1,5,51, 10/12/2025 03:26:52.562,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.563,0,0,31,0.0858
 10/12/2025 03:26:53,1,2,52, 10/12/2025 03:26:53.563,DATA,"24.2,3.8",127.0.0.1:58514,0.564,0,0,17,0.0933
 10/12/2025 03:26:54,1,4,53, 10/12/2025 03:26:54.564,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.565,0,0,26,0.0869
 10/12/2025 03:26:55,1,3,54, 10/12/2025 03:26:55.565,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.566,0,0,22,0.0688
 10/12/2025 03:26:56,1,5,55, 10/12/2025 03:26:56.567,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.568,0,0,31,0.1107
 10/12/2025 03:26:57,1,4,57, 10/12/2025 03:26:57.568,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.568,0,0,26,0.0203
 10/12/2025 03:26:58,1,3,58, 10/12/2025 03:26:58.569,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.57,0,0,22,0.1506
 10/12/2025 03:26:59,1,5,59, 10/12/2025 03:26:59.570,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.57,0,0,31,0.0769
 10/12/2025 03:27:00,1,2,60, 10/12/2025 03:27:00.570,DATA,"24.2,3.8",127.0.0.1:58514,0.571,0,0,17,0.0674
 10/12/2025 03:27:01,1,4,61, 10/12/2025 03:27:01.571,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.572,0,0,26,0.0867
 10/12/2025 03:27:02,1,3,62, 10/12/2025 03:27:02.572,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.573,0,0,22,0.0739
 10/12/2025 03:27:03,1,5,63, 10/12/2025 03:27:03.573,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.574,0,0,31,0.0759
 10/12/2025 03:27:04,1,2,64, 10/12/2025 03:27:04.574,DATA,"24.2,3.8",127.0.0.1:58514,0.574,0,0,17,0.0523
 10/12/2025 03:27:05,1,4,65, 10/12/2025 03:27:05.574,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.575,0,0,26,0.0883
 10/12/2025 03:27:06,1,3,66, 10/12/2025 03:27:06.575,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.576,0,0,22,0.1120
 10/12/2025 03:27:11,1,2,68, 10/12/2025 03:27:11.580,DATA,"24.2,3.8",127.0.0.1:58514,0.581,0,0,17,0.1333
 10/12/2025 03:27:17,1,4,69, 10/12/2025 03:27:17.818,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.819,0,0,26,0.0724
 10/12/2025 03:27:22,1,5,71, 10/12/2025 03:27:22.823,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.824,0,0,31,0.0850
 10/12/2025 03:27:27,1,2,72, 10/12/2025 03:27:27.826,DATA,"24.2,3.8",127.0.0.1:58514,0.827,0,0,17,0.0761
 10/12/2025 03:27:32,1,3,74, 10/12/2025 03:27:32.831,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.831,0,0,22,0.0743
 10/12/2025 03:27:37,1,5,75, 10/12/2025 03:27:37.835,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.836,0,0,31,0.0871
 10/12/2025 03:27:42,1,4,77, 10/12/2025 03:27:42.839,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.84,0,0,26,0.0545
 10/12/2025 03:27:49,1,3,78, 10/12/2025 03:27:49.214,DATA,"24.0,44.9,3.9",127.0.0.1:58514,0.215,0,0,22,0.0892
 10/12/2025 03:27:54,1,2,80, 10/12/2025 03:27:54.219,DATA,"24.2,3.8",127.0.0.1:58514,0.22,0,0,17,0.0844
 10/12/2025 03:27:59,1,4,81, 10/12/2025 03:27:59.223,DATA,"23.5,45.2,3.8,7.2",127.0.0.1:58514,0.224,0,0,26,0.0688
 10/12/2025 03:28:04,1,5,83, 10/12/2025 03:28:04.228,DATA,"23.8,45.1,3.7,2.8,9.32",127.0.0.1:58514,0.229,0,0,31,0.0690
 10/12/2025 03:28:09,1,2,84, 10/12/2025 03:28:09.234,DATA,"24.2,3.8",127.0.0.1:58514,0.234,0,0,17,0.0894
 10/12/2025 03:28:40,1,2,88, 10/12/2025 03:28:40.479,DATA,"24.2,3.8",127.0.0.1:58514,0.48,0,0,17,0.1644
